x,y,yaw
298432.727,4137668.691,0.904519
298432.851,4137668.848,0.904464
298432.975,4137669.005,0.904407
298433.098,4137669.162,0.904347
298433.222,4137669.319,0.904284
298433.345,4137669.477,0.904217
298433.469,4137669.634,0.904148
298433.593,4137669.791,0.904076
298433.716,4137669.948,0.904001
298433.840,4137670.105,0.903923
298433.964,4137670.262,0.903841
298434.088,4137670.420,0.903760
298434.211,4137670.577,0.903690
298434.335,4137670.734,0.903633
298434.459,4137670.891,0.903591
298434.583,4137671.048,0.903562
298434.706,4137671.205,0.903547
298434.830,4137671.362,0.903545
298434.954,4137671.519,0.903557
298435.078,4137671.676,0.903583
298435.201,4137671.834,0.903622
298435.325,4137671.991,0.903675
298435.449,4137672.148,0.903737
298435.573,4137672.305,0.903803
298435.696,4137672.462,0.903872
298435.820,4137672.619,0.903945
298435.944,4137672.776,0.904021
298436.067,4137672.933,0.904100
298436.191,4137673.091,0.904183
298436.315,4137673.248,0.904269
298436.438,4137673.405,0.904358
298436.562,4137673.562,0.904451
298436.686,4137673.719,0.904547
298436.809,4137673.877,0.904647
298436.933,4137674.034,0.904750
298437.056,4137674.191,0.904856
298437.180,4137674.348,0.904965
298437.303,4137674.506,0.905070
298437.427,4137674.663,0.905162
298437.550,4137674.820,0.905239
298437.674,4137674.978,0.905303
298437.797,4137675.135,0.905353
298437.921,4137675.292,0.905389
298438.044,4137675.450,0.905411
298438.168,4137675.607,0.905419
298438.291,4137675.764,0.905414
298438.415,4137675.922,0.905395
298438.538,4137676.079,0.905363
298438.662,4137676.236,0.905320
298438.785,4137676.394,0.905269
298438.909,4137676.551,0.905209
298439.032,4137676.708,0.905141
298439.156,4137676.865,0.905064
298439.279,4137677.023,0.904979
298439.403,4137677.180,0.904884
298439.526,4137677.337,0.904782
298439.650,4137677.494,0.904670
298439.773,4137677.652,0.904550
298439.897,4137677.809,0.904421
298440.021,4137677.966,0.904284
298440.144,4137678.123,0.904138
298440.268,4137678.280,0.903983
298440.392,4137678.438,0.903822
298440.515,4137678.595,0.903668
298440.639,4137678.752,0.903525
298440.763,4137678.909,0.903393
298440.887,4137679.066,0.903273
298441.011,4137679.223,0.903164
298441.134,4137679.380,0.903066
298441.258,4137679.537,0.902980
298441.382,4137679.694,0.902905
298441.506,4137679.851,0.902842
298441.630,4137680.008,0.902789
298441.754,4137680.165,0.902751
298441.878,4137680.322,0.902736
298442.002,4137680.479,0.902745
298442.125,4137680.636,0.902776
298442.249,4137680.793,0.902831
298442.373,4137680.950,0.902910
298442.497,4137681.107,0.903012
298442.621,4137681.264,0.903137
298442.745,4137681.421,0.903286
298442.868,4137681.578,0.903459
298442.992,4137681.736,0.903654
298443.116,4137681.893,0.903873
298443.240,4137682.050,0.904116
298443.363,4137682.207,0.904382
298443.487,4137682.364,0.904671
298443.610,4137682.521,0.904961
298443.734,4137682.679,0.905201
298443.857,4137682.836,0.905389
298443.981,4137682.993,0.905524
298444.104,4137683.151,0.905607
298444.228,4137683.308,0.905637
298444.351,4137683.465,0.905616
298444.475,4137683.623,0.905542
298444.598,4137683.780,0.905416
298444.722,4137683.937,0.905237
298444.845,4137684.095,0.905008
298444.969,4137684.252,0.904777
298445.092,4137684.409,0.904565
298445.216,4137684.566,0.904372
298445.339,4137684.724,0.904198
298445.463,4137684.881,0.904044
298445.587,4137685.038,0.903908
298445.711,4137685.195,0.903792
298445.834,4137685.352,0.903694
298445.958,4137685.509,0.903616
298446.082,4137685.666,0.903557
298446.206,4137685.824,0.903518
298446.329,4137685.981,0.903497
298446.453,4137686.138,0.903495
298446.577,4137686.295,0.903513
298446.701,4137686.452,0.903549
298446.824,4137686.609,0.903591
298446.948,4137686.766,0.903634
298447.072,4137686.923,0.903678
298447.196,4137687.080,0.903723
298447.319,4137687.237,0.903770
298447.443,4137687.395,0.903817
298447.567,4137687.552,0.903866
298447.690,4137687.709,0.903916
298447.814,4137687.866,0.903967
298447.938,4137688.023,0.904019
298448.062,4137688.180,0.904072
298448.185,4137688.338,0.904118
298448.309,4137688.495,0.904159
298448.433,4137688.652,0.904193
298448.556,4137688.809,0.904221
298448.680,4137688.966,0.904242
298448.803,4137689.123,0.904257
298448.927,4137689.281,0.904266
298449.051,4137689.438,0.904269
298449.174,4137689.595,0.904265
298449.298,4137689.752,0.904255
298449.422,4137689.909,0.904239
298449.545,4137690.067,0.904216
298449.669,4137690.224,0.904187
298449.793,4137690.381,0.904152
298449.916,4137690.538,0.904114
298450.040,4137690.695,0.904085
298450.164,4137690.852,0.904066
298450.287,4137691.010,0.904059
298450.411,4137691.167,0.904061
298450.535,4137691.324,0.904075
298450.658,4137691.481,0.904099
298450.782,4137691.638,0.904133
298450.906,4137691.795,0.904178
298451.029,4137691.953,0.904234
298451.153,4137692.110,0.904301
298451.277,4137692.267,0.904369
298451.400,4137692.424,0.904428
298451.524,4137692.581,0.904477
298451.648,4137692.739,0.904515
298451.771,4137692.896,0.904543
298451.895,4137693.053,0.904560
298452.018,4137693.210,0.904567
298452.142,4137693.367,0.904564
298452.266,4137693.525,0.904550
298452.389,4137693.682,0.904526
298452.513,4137693.839,0.904492
298452.636,4137693.996,0.904447
298452.760,4137694.154,0.904392
298452.884,4137694.311,0.904327
298453.007,4137694.468,0.904251
298453.131,4137694.625,0.904177
298453.255,4137694.782,0.904120
298453.378,4137694.939,0.904081
298453.502,4137695.097,0.904059
298453.626,4137695.254,0.904055
298453.749,4137695.411,0.904068
298453.873,4137695.568,0.904099
298453.997,4137695.725,0.904147
298454.120,4137695.882,0.904212
298454.244,4137696.040,0.904295
298454.368,4137696.197,0.904395
298454.491,4137696.354,0.904499
298454.615,4137696.511,0.904603
298454.738,4137696.668,0.904707
298454.862,4137696.826,0.904812
298454.986,4137696.983,0.904917
298455.109,4137697.140,0.905022
298455.233,4137697.298,0.905127
298455.356,4137697.455,0.905232
298455.480,4137697.612,0.905338
298455.603,4137697.769,0.905444
298455.727,4137697.927,0.905550
298455.850,4137698.084,0.905656
298455.973,4137698.242,0.905762
298456.097,4137698.399,0.905868
298456.220,4137698.556,0.905973
298456.344,4137698.714,0.906057
298456.467,4137698.871,0.906113
298456.590,4137699.029,0.906142
298456.714,4137699.186,0.906143
298456.837,4137699.343,0.906118
298456.960,4137699.501,0.906065
298457.084,4137699.658,0.905984
298457.207,4137699.816,0.905877
298457.330,4137699.973,0.905742
298457.454,4137700.130,0.905580
298457.577,4137700.288,0.905403
298457.701,4137700.445,0.905237
298457.824,4137700.602,0.905085
298457.948,4137700.760,0.904947
298458.071,4137700.917,0.904822
298458.195,4137701.074,0.904711
298458.319,4137701.231,0.904613
298458.442,4137701.389,0.904529
298458.566,4137701.546,0.904458
298458.689,4137701.703,0.904401
298458.813,4137701.860,0.904358
298458.937,4137702.017,0.904328
298459.060,4137702.175,0.904312
298459.184,4137702.332,0.904309
298459.308,4137702.489,0.904320
298459.431,4137702.646,0.904340
298459.555,4137702.803,0.904362
298459.678,4137702.961,0.904386
298459.802,4137703.118,0.904411
298459.926,4137703.275,0.904437
298460.049,4137703.432,0.904465
298460.173,4137703.589,0.904495
298460.297,4137703.747,0.904526
298460.420,4137703.904,0.904558
298460.544,4137704.061,0.904591
298460.667,4137704.218,0.904627
298460.791,4137704.376,0.904686
298460.915,4137704.533,0.904782
298461.038,4137704.690,0.904878
298461.162,4137704.847,0.904957
298461.285,4137705.005,0.905018
298461.409,4137705.162,0.905063
298461.532,4137705.319,0.905090
298461.656,4137705.476,0.905100
298461.779,4137705.634,0.905093
298461.903,4137705.791,0.905068
298462.026,4137705.948,0.905027
298462.150,4137706.106,0.904968
298462.273,4137706.263,0.904892
298462.397,4137706.420,0.904799
298462.520,4137706.577,0.904689
298462.644,4137706.735,0.904580
298462.768,4137706.892,0.904480
298462.891,4137707.049,0.904389
298463.015,4137707.206,0.904309
298463.139,4137707.363,0.904237
298463.262,4137707.521,0.904176
298463.386,4137707.678,0.904124
298463.510,4137707.835,0.904082
298463.633,4137707.992,0.904049
298463.757,4137708.149,0.904026
298463.881,4137708.306,0.904008
298464.004,4137708.464,0.903974
298464.128,4137708.621,0.903921
298464.252,4137708.778,0.903849
298464.375,4137708.935,0.903757
298464.499,4137709.092,0.903646
298464.623,4137709.249,0.903516
298464.747,4137709.406,0.903366
298464.870,4137709.563,0.903197
298464.994,4137709.720,0.903009
298465.118,4137709.877,0.902802
298465.242,4137710.034,0.902575
298465.366,4137710.191,0.902352
298465.490,4137710.348,0.902345
298465.614,4137710.505,0.902604
298465.738,4137710.662,0.903075
298465.862,4137710.819,0.903518
298465.985,4137710.976,0.903906
298466.109,4137711.134,0.904240
298466.233,4137711.291,0.904519
298466.356,4137711.448,0.904744
298466.480,4137711.605,0.904914
298466.603,4137711.763,0.905029
298466.727,4137711.920,0.905090
298466.850,4137712.077,0.905096
298466.974,4137712.234,0.905047
298467.097,4137712.392,0.904973
298467.221,4137712.549,0.904908
298467.344,4137712.706,0.904851
298467.468,4137712.864,0.904804
298467.592,4137713.021,0.904765
298467.715,4137713.178,0.904735
298467.839,4137713.335,0.904714
298467.962,4137713.492,0.904702
298468.086,4137713.650,0.904699
298468.209,4137713.807,0.904705
298468.333,4137713.964,0.904719
298468.457,4137714.121,0.904743
298468.580,4137714.279,0.904775
298468.704,4137714.436,0.904816
298468.827,4137714.593,0.904866
298468.951,4137714.750,0.904918
298469.074,4137714.908,0.904965
298469.198,4137715.065,0.905008
298469.321,4137715.222,0.905046
298469.445,4137715.380,0.905079
298469.568,4137715.537,0.905108
298469.692,4137715.694,0.905133
298469.816,4137715.851,0.905153
298469.939,4137716.009,0.905168
298470.063,4137716.166,0.905179
298470.186,4137716.323,0.905183
298470.310,4137716.481,0.905171
298470.433,4137716.638,0.905140
298470.557,4137716.795,0.905091
298470.680,4137716.953,0.905022
298470.804,4137717.110,0.904935
298470.927,4137717.267,0.904828
298471.051,4137717.424,0.904703
298471.174,4137717.582,0.904559
298471.298,4137717.739,0.904396
298471.422,4137717.896,0.904215
298471.545,4137718.053,0.904014
298471.669,4137718.210,0.903795
298471.793,4137718.367,0.903557
298471.916,4137718.524,0.903300
298472.040,4137718.682,0.903034
298472.164,4137718.839,0.902816
298472.288,4137718.996,0.902655
298472.412,4137719.153,0.902551
298472.536,4137719.310,0.902504
298472.660,4137719.466,0.902513
298472.784,4137719.623,0.902579
298472.908,4137719.780,0.902702
298473.031,4137719.937,0.902882
298473.155,4137720.094,0.903118
298473.279,4137720.252,0.903411
298473.403,4137720.409,0.903732
298473.527,4137720.566,0.904029
298473.650,4137720.723,0.904301
298473.774,4137720.880,0.904548
298473.897,4137721.037,0.904769
298474.021,4137721.195,0.904965
298474.145,4137721.352,0.905136
298474.268,4137721.509,0.905282
298474.392,4137721.667,0.905402
298474.515,4137721.824,0.905496
298474.638,4137721.981,0.905566
298474.762,4137722.139,0.905610
298474.885,4137722.296,0.905629
298475.009,4137722.453,0.905622
298475.132,4137722.611,0.905591
298475.256,4137722.768,0.905544
298475.379,4137722.925,0.905496
298475.503,4137723.083,0.905448
298475.626,4137723.240,0.905399
298475.749,4137723.397,0.905350
298475.873,4137723.555,0.905301
298475.996,4137723.712,0.905251
298476.120,4137723.869,0.905201
298476.243,4137724.027,0.905150
298476.367,4137724.184,0.905099
298476.490,4137724.341,0.905047
298476.614,4137724.498,0.904997
298476.738,4137724.656,0.904948
298476.861,4137724.813,0.904900
298476.985,4137724.970,0.904855
298477.108,4137725.127,0.904811
298477.232,4137725.285,0.904769
298477.355,4137725.442,0.904728
298477.479,4137725.599,0.904689
298477.602,4137725.756,0.904652
298477.726,4137725.914,0.904617
298477.850,4137726.071,0.904583
298477.973,4137726.228,0.904551
298478.097,4137726.385,0.904520
298478.220,4137726.543,0.904491
298478.344,4137726.700,0.904464
298478.468,4137726.857,0.904442
298478.591,4137727.014,0.904424
298478.715,4137727.171,0.904413
298478.839,4137727.329,0.904406
298478.962,4137727.486,0.904405
298479.086,4137727.643,0.904410
298479.209,4137727.800,0.904419
298479.333,4137727.957,0.904435
298479.457,4137728.115,0.904455
298479.580,4137728.272,0.904481
298479.704,4137728.429,0.904511
298479.828,4137728.586,0.904536
298479.951,4137728.744,0.904555
298480.075,4137728.901,0.904569
298480.198,4137729.058,0.904578
298480.322,4137729.215,0.904582
298480.446,4137729.372,0.904581
298480.569,4137729.530,0.904574
298480.693,4137729.687,0.904562
298480.816,4137729.844,0.904544
298480.940,4137730.001,0.904522
298481.064,4137730.159,0.904494
298481.187,4137730.316,0.904461
298481.311,4137730.473,0.904422
298481.434,4137730.630,0.904379
298481.558,4137730.787,0.904332
298481.682,4137730.945,0.904292
298481.805,4137731.102,0.904257
298481.929,4137731.259,0.904229
298482.053,4137731.416,0.904206
298482.176,4137731.573,0.904190
298482.300,4137731.730,0.904180
298482.424,4137731.888,0.904175
298482.547,4137732.045,0.904177
298482.671,4137732.202,0.904185
298482.795,4137732.359,0.904199
298482.918,4137732.516,0.904216
298483.042,4137732.674,0.904230
298483.166,4137732.831,0.904242
298483.289,4137732.988,0.904252
298483.413,4137733.145,0.904259
298483.536,4137733.302,0.904265
298483.660,4137733.459,0.904269
298483.784,4137733.617,0.904271
298483.907,4137733.774,0.904273
298484.031,4137733.931,0.904275
298484.155,4137734.088,0.904279
298484.278,4137734.245,0.904283
298484.402,4137734.403,0.904288
298484.526,4137734.560,0.904295
298484.649,4137734.717,0.904302
298484.773,4137734.874,0.904302
298484.897,4137735.031,0.904291
298485.020,4137735.189,0.904269
298485.144,4137735.346,0.904234
298485.268,4137735.503,0.904187
298485.391,4137735.660,0.904128
298485.515,4137735.817,0.904058
298485.639,4137735.974,0.903975
298485.762,4137736.132,0.903881
298485.886,4137736.289,0.903775
298486.010,4137736.446,0.903658
298486.133,4137736.603,0.903545
298486.257,4137736.760,0.903438
298486.381,4137736.917,0.903338
298486.505,4137737.074,0.903244
298486.629,4137737.231,0.903156
298486.752,4137737.388,0.903076
298486.876,4137737.545,0.903001
298487.000,4137737.702,0.902934
298487.124,4137737.859,0.902873
298487.248,4137738.016,0.902818
298487.372,4137738.173,0.902770
298487.496,4137738.330,0.902728
298487.620,4137738.487,0.902698
298487.743,4137738.644,0.902702
298487.867,4137738.801,0.902740
298487.991,4137738.958,0.902795
298488.115,4137739.115,0.902863
298488.239,4137739.272,0.902945
298488.363,4137739.429,0.903040
298488.487,4137739.586,0.903148
298488.610,4137739.743,0.903270
298488.734,4137739.901,0.903406
298488.858,4137740.058,0.903555
298488.982,4137740.215,0.903717
298489.105,4137740.372,0.903893
298489.229,4137740.529,0.904074
298489.353,4137740.686,0.904240
298489.476,4137740.843,0.904390
298489.600,4137741.001,0.904524
298489.724,4137741.158,0.904642
298489.847,4137741.315,0.904744
298489.971,4137741.472,0.904830
298490.094,4137741.630,0.904900
298490.218,4137741.787,0.904954
298490.341,4137741.944,0.904991
298490.465,4137742.101,0.905013
298490.588,4137742.259,0.905019
298490.712,4137742.416,0.905008
298490.836,4137742.573,0.904982
298490.959,4137742.731,0.904940
298491.083,4137742.888,0.904887
298491.206,4137743.045,0.904837
298491.330,4137743.202,0.904790
298491.453,4137743.360,0.904745
298491.577,4137743.517,0.904703
298491.700,4137743.674,0.904664
298491.824,4137743.831,0.904628
298491.948,4137743.989,0.904594
298492.071,4137744.146,0.904563
298492.195,4137744.303,0.904535
298492.318,4137744.460,0.904509
298492.442,4137744.617,0.904484
298492.566,4137744.775,0.904456
298492.689,4137744.932,0.904427
298492.813,4137745.089,0.904396
298492.937,4137745.246,0.904363
298493.060,4137745.403,0.904328
298493.184,4137745.561,0.904292
298493.307,4137745.718,0.904254
298493.431,4137745.875,0.904214
298493.555,4137746.032,0.904172
298493.678,4137746.189,0.904128
298493.802,4137746.347,0.904083
298493.926,4137746.504,0.904036
298494.049,4137746.661,0.903987
298494.173,4137746.818,0.903937
298494.297,4137746.975,0.903891
298494.421,4137747.132,0.903853
298494.544,4137747.289,0.903824
298494.668,4137747.447,0.903802
298494.792,4137747.604,0.903789
298494.915,4137747.761,0.903783
298495.039,4137747.918,0.903785
298495.163,4137748.075,0.903796
298495.287,4137748.232,0.903814
298495.410,4137748.389,0.903841
298495.534,4137748.546,0.903874
298495.658,4137748.704,0.903904
298495.781,4137748.861,0.903932
298495.905,4137749.018,0.903958
298496.029,4137749.175,0.903980
298496.153,4137749.332,0.903999
298496.276,4137749.489,0.904015
298496.400,4137749.646,0.904028
298496.524,4137749.804,0.904039
298496.647,4137749.961,0.904046
298496.771,4137750.118,0.904051
298496.895,4137750.275,0.904052
298497.018,4137750.432,0.904051
298497.142,4137750.589,0.904046
298497.266,4137750.747,0.904039
298497.389,4137750.904,0.904031
298497.513,4137751.061,0.904032
298497.637,4137751.218,0.904043
298497.760,4137751.375,0.904065
298497.884,4137751.532,0.904096
298498.008,4137751.690,0.904137
298498.131,4137751.847,0.904188
298498.255,4137752.004,0.904249
298498.379,4137752.161,0.904321
298498.502,4137752.318,0.904402
298498.626,4137752.476,0.904493
298498.750,4137752.633,0.904586
298498.873,4137752.790,0.904666
298498.997,4137752.947,0.904732
298499.120,4137753.104,0.904784
298499.244,4137753.262,0.904823
298499.367,4137753.419,0.904848
298499.491,4137753.576,0.904859
298499.615,4137753.734,0.904857
298499.738,4137753.891,0.904842
298499.862,4137754.048,0.904812
298499.985,4137754.205,0.904769
298500.109,4137754.363,0.904713
298500.232,4137754.520,0.904643
298500.356,4137754.677,0.904559
298500.480,4137754.834,0.904461
298500.603,4137754.991,0.904358
298500.727,4137755.149,0.904259
298500.851,4137755.306,0.904166
298500.974,4137755.463,0.904077
298501.098,4137755.620,0.903993
298501.222,4137755.777,0.903914
298501.345,4137755.934,0.903840
298501.469,4137756.092,0.903771
298501.593,4137756.249,0.903707
298501.716,4137756.406,0.903648
298501.840,4137756.563,0.903593
298501.964,4137756.720,0.903535
298502.088,4137756.877,0.903469
298502.212,4137757.034,0.903397
298502.335,4137757.191,0.903320
298502.459,4137757.348,0.903254
298502.583,4137757.505,0.903201
298502.707,4137757.662,0.903161
298502.831,4137757.819,0.903135
298502.954,4137757.977,0.903122
298503.078,4137758.134,0.903123
298503.202,4137758.291,0.903137
298503.326,4137758.448,0.903165
298503.450,4137758.605,0.903206
298503.573,4137758.762,0.903261
298503.697,4137758.919,0.903327
298503.821,4137759.076,0.903392
298503.945,4137759.233,0.903449
298504.069,4137759.390,0.903499
298504.192,4137759.547,0.903543
298504.316,4137759.704,0.903578
298504.440,4137759.861,0.903607
298504.564,4137760.018,0.903629
298504.687,4137760.176,0.903643
298504.811,4137760.333,0.903650
298504.935,4137760.490,0.903650
298505.059,4137760.647,0.903645
298505.182,4137760.804,0.903644
298505.306,4137760.961,0.903648
298505.430,4137761.118,0.903658
298505.554,4137761.275,0.903673
298505.677,4137761.432,0.903693
298505.801,4137761.590,0.903718
298505.925,4137761.747,0.903748
298506.049,4137761.904,0.903784
298506.172,4137762.061,0.903824
298506.296,4137762.218,0.903870
298506.420,4137762.375,0.903922
298506.543,4137762.532,0.903978
298506.667,4137762.690,0.904040
298506.791,4137762.847,0.904107
298506.914,4137763.004,0.904179
298507.038,4137763.161,0.904258
298507.162,4137763.318,0.904344
298507.285,4137763.475,0.904436
298507.409,4137763.633,0.904536
298507.533,4137763.790,0.904642
298507.656,4137763.947,0.904754
298507.780,4137764.104,0.904874
298507.903,4137764.262,0.905000
298508.027,4137764.419,0.905133
298508.150,4137764.576,0.905272
298508.274,4137764.734,0.905406
298508.397,4137764.891,0.905516
298508.521,4137765.048,0.905601
298508.644,4137765.206,0.905663
298508.767,4137765.363,0.905701
298508.891,4137765.520,0.905715
298509.014,4137765.678,0.905705
298509.138,4137765.835,0.905671
298509.261,4137765.992,0.905613
298509.385,4137766.150,0.905531
298509.508,4137766.307,0.905425
298509.632,4137766.464,0.905296
298509.755,4137766.622,0.905142
298509.879,4137766.779,0.904964
298510.002,4137766.936,0.904763
298510.126,4137767.094,0.904560
298510.249,4137767.251,0.904381
298510.373,4137767.408,0.904226
298510.497,4137767.565,0.904095
298510.620,4137767.722,0.903988
298510.744,4137767.879,0.903905
298510.868,4137768.037,0.903845
298510.991,4137768.194,0.903810
298511.115,4137768.351,0.903798
298511.239,4137768.508,0.903811
298511.363,4137768.665,0.903846
298511.486,4137768.822,0.903885
298511.610,4137768.979,0.903920
298511.734,4137769.137,0.903951
298511.857,4137769.294,0.903978
298511.981,4137769.451,0.904001
298512.105,4137769.608,0.904020
298512.228,4137769.765,0.904035
298512.352,4137769.922,0.904046
298512.476,4137770.079,0.904053
298512.599,4137770.237,0.904055
298512.723,4137770.394,0.904054
298512.847,4137770.551,0.904049
298512.971,4137770.708,0.904039
298513.094,4137770.865,0.904026
298513.218,4137771.022,0.904010
298513.342,4137771.180,0.904008
298513.465,4137771.337,0.904026
298513.589,4137771.494,0.904065
298513.713,4137771.651,0.904124
298513.836,4137771.808,0.904203
298513.960,4137771.965,0.904302
298514.084,4137772.123,0.904421
298514.207,4137772.280,0.904561
298514.331,4137772.437,0.904721
298514.454,4137772.594,0.904901
298514.578,4137772.752,0.905091
298514.701,4137772.909,0.905253
298514.825,4137773.066,0.905383
298514.948,4137773.224,0.905481
298515.072,4137773.381,0.905547
298515.195,4137773.538,0.905580
298515.319,4137773.696,0.905582
298515.442,4137773.853,0.905551
298515.566,4137774.010,0.905489
298515.689,4137774.168,0.905394
298515.812,4137774.325,0.905267
298515.936,4137774.482,0.905108
298516.059,4137774.639,0.904917
298516.183,4137774.797,0.904694
298516.307,4137774.954,0.904439
298516.430,4137775.111,0.904167
298516.554,4137775.268,0.903926
298516.678,4137775.425,0.903719
298516.801,4137775.583,0.903547
298516.925,4137775.740,0.903409
298517.049,4137775.897,0.903305
298517.173,4137776.054,0.903236
298517.297,4137776.211,0.903201
298517.420,4137776.368,0.903200
298517.544,4137776.525,0.903233
298517.668,4137776.682,0.903301
298517.792,4137776.839,0.903381
298517.916,4137776.996,0.903458
298518.039,4137777.153,0.903532
298518.163,4137777.310,0.903603
298518.287,4137777.467,0.903671
298518.411,4137777.625,0.903736
298518.534,4137777.782,0.903798
298518.658,4137777.939,0.903857
298518.782,4137778.096,0.903913
298518.905,4137778.253,0.903966
298519.029,4137778.410,0.904016
298519.153,4137778.567,0.904063
298519.277,4137778.725,0.904107
298519.400,4137778.882,0.904148
298519.524,4137779.039,0.904186
298519.648,4137779.196,0.904220
298519.771,4137779.353,0.904250
298519.895,4137779.511,0.904277
298520.018,4137779.668,0.904299
298520.142,4137779.825,0.904318
298520.266,4137779.982,0.904332
298520.389,4137780.139,0.904343
298520.513,4137780.296,0.904350
298520.637,4137780.454,0.904353
298520.760,4137780.611,0.904352
298520.884,4137780.768,0.904347
298521.008,4137780.925,0.904341
298521.131,4137781.082,0.904333
298521.255,4137781.240,0.904324
298521.378,4137781.397,0.904314
298521.502,4137781.554,0.904302
298521.626,4137781.711,0.904289
298521.749,4137781.868,0.904275
298521.873,4137782.026,0.904260
298521.997,4137782.183,0.904243
298522.120,4137782.340,0.904225
298522.244,4137782.497,0.904206
298522.368,4137782.654,0.904185
298522.491,4137782.812,0.904164
298522.615,4137782.969,0.904141
298522.739,4137783.126,0.904117
298522.862,4137783.283,0.904094
298522.986,4137783.440,0.904074
298523.110,4137783.597,0.904056
298523.233,4137783.755,0.904039
298523.357,4137783.912,0.904025
298523.481,4137784.069,0.904013
298523.604,4137784.226,0.904003
298523.728,4137784.383,0.903994
298523.852,4137784.540,0.903988
298523.975,4137784.697,0.903984
298524.099,4137784.855,0.903981
298524.223,4137785.012,0.903977
298524.347,4137785.169,0.903973
298524.470,4137785.326,0.903969
298524.594,4137785.483,0.903964
298524.718,4137785.640,0.903958
298524.841,4137785.798,0.903953
298524.965,4137785.955,0.903946
298525.089,4137786.112,0.903939
298525.212,4137786.269,0.903932
298525.336,4137786.426,0.903924
298525.460,4137786.583,0.903916
298525.584,4137786.740,0.903907
298525.707,4137786.898,0.903897
298525.831,4137787.055,0.903888
298525.955,4137787.212,0.903879
298526.078,4137787.369,0.903876
298526.202,4137787.526,0.903878
298526.326,4137787.683,0.903885
298526.449,4137787.840,0.903898
298526.573,4137787.998,0.903915
298526.697,4137788.155,0.903937
298526.821,4137788.312,0.903964
298526.944,4137788.469,0.903996
298527.068,4137788.626,0.904033
298527.192,4137788.783,0.904075
298527.315,4137788.940,0.904115
298527.439,4137789.098,0.904150
298527.563,4137789.255,0.904179
298527.686,4137789.412,0.904205
298527.810,4137789.569,0.904225
298527.934,4137789.726,0.904240
298528.057,4137789.884,0.904251
298528.181,4137790.041,0.904256
298528.305,4137790.198,0.904257
298528.428,4137790.355,0.904253
298528.552,4137790.512,0.904244
298528.675,4137790.669,0.904231
298528.799,4137790.827,0.904212
298528.923,4137790.984,0.904189
298529.046,4137791.141,0.904160
298529.170,4137791.298,0.904122
298529.294,4137791.455,0.904072
298529.417,4137791.612,0.904011
298529.541,4137791.770,0.903939
298529.665,4137791.927,0.903855
298529.789,4137792.084,0.903761
298529.912,4137792.241,0.903655
298530.036,4137792.398,0.903538
298530.160,4137792.555,0.903409
298530.284,4137792.712,0.903270
298530.407,4137792.869,0.903128
298530.531,4137793.026,0.903015
298530.655,4137793.183,0.902934
298530.779,4137793.340,0.902883
298530.903,4137793.497,0.902864
298531.027,4137793.654,0.902876
298531.151,4137793.811,0.902919
298531.274,4137793.968,0.902993
298531.398,4137794.126,0.903099
298531.522,4137794.283,0.903235
298531.646,4137794.440,0.903403
298531.770,4137794.597,0.903602
298531.893,4137794.754,0.903833
298532.017,4137794.911,0.904094
298532.141,4137795.068,0.904387
298532.264,4137795.225,0.904666
298532.388,4137795.383,0.904809
298532.512,4137795.540,0.904807
298532.635,4137795.697,0.904685
298532.759,4137795.854,0.904548
298532.882,4137796.012,0.904410
298533.006,4137796.169,0.904271
298533.130,4137796.326,0.904131
298533.253,4137796.483,0.903990
298533.377,4137796.640,0.903848
298533.501,4137796.797,0.903706
298533.624,4137796.955,0.903562
298533.748,4137797.112,0.903417
298533.872,4137797.269,0.903271
298533.996,4137797.426,0.903124
298534.120,4137797.583,0.902976
298534.243,4137797.740,0.902827
298534.367,4137797.897,0.902678
298534.491,4137798.054,0.902538
298534.615,4137798.211,0.902444
298534.739,4137798.368,0.902398
298534.863,4137798.525,0.902400
298534.987,4137798.682,0.902449
298535.111,4137798.839,0.902547
298535.235,4137798.996,0.902693
298535.359,4137799.153,0.902886
298535.483,4137799.310,0.903128
298535.606,4137799.467,0.903417
298535.730,4137799.624,0.903755
298535.854,4137799.781,0.904140
298535.977,4137799.938,0.904573
298536.101,4137800.095,0.905054
298536.225,4137800.253,0.905584
298536.348,4137800.410,0.906132
298536.471,4137800.568,0.906632
298536.594,4137800.725,0.907082
298536.718,4137800.883,0.907482
298536.841,4137801.040,0.907832
298536.964,4137801.198,0.908131
298537.087,4137801.356,0.908380
298537.210,4137801.513,0.908579
298537.333,4137801.671,0.908728
298537.456,4137801.829,0.908826
298537.579,4137801.986,0.908875
298537.702,4137802.144,0.908873
298537.824,4137802.302,0.908820
298537.947,4137802.460,0.908718
298538.070,4137802.617,0.908565
298538.193,4137802.775,0.908353
298538.316,4137802.933,0.908062
298538.439,4137803.090,0.907689
298538.563,4137803.248,0.907234
298538.686,4137803.406,0.906699
298538.809,4137803.563,0.906161
298538.933,4137803.720,0.905678
298539.056,4137803.878,0.905250
298539.180,4137804.035,0.904877
298539.303,4137804.192,0.904558
298539.427,4137804.349,0.904295
298539.550,4137804.507,0.904086
298539.674,4137804.664,0.903932
298539.798,4137804.821,0.903832
298539.921,4137804.978,0.903788
298540.045,4137805.135,0.903798
298540.169,4137805.292,0.903863
298540.293,4137805.449,0.903983
298540.416,4137805.607,0.904158
298540.540,4137805.764,0.904388
298540.664,4137805.921,0.904631
